fichier,polarity,subjectivity,journal,year,label
KB_JB838_1969-08-06_01-00008.txt,0.124047619047619,0.3958184523809525,JB838,1969,positif
KB_JB838_1969-08-08_01-00008.txt,0.1153509070294784,0.3431065759637181,JB838,1969,positif
KB_JB838_1969-08-14_01-00009.txt,0.1293974530831097,0.34064343163538896,JB838,1969,positif
KB_JB838_1969-08-19_01-00008.txt,0.13813234839108923,0.33110148514851456,JB838,1969,positif
KB_JB838_1969-08-20_01-00008.txt,0.12381728896103904,0.3399610389610386,JB838,1969,positif
KB_JB838_1969-08-21_01-00010.txt,0.14262711864406782,0.20638418079096066,JB838,1969,positif
KB_JB838_1969-08-22_01-00008.txt,0.11298648648648649,0.2929937629937623,JB838,1969,positif
KB_JB838_1969-08-26_01-00008.txt,0.1057047872340425,0.21276595744680862,JB838,1969,positif
KB_JB838_1969-08-27_01-00008.txt,0.10527310171919774,0.3107664756446987,JB838,1969,positif
KB_JB838_1969-08-28_01-00010.txt,0.10203980099502488,0.20891791044776148,JB838,1969,positif
KB_JB838_1969-08-29_01-00008.txt,0.12290923566878977,0.33029723991507376,JB838,1969,positif
KB_JB838_1969-09-02_01-00012.txt,0.13916841004184097,0.2397489539748957,JB838,1969,positif
KB_JB838_1969-09-03_01-00008.txt,0.1330536912751679,0.1889765100671143,JB838,1969,positif
KB_JB838_1969-09-09_01-00015.txt,0.1468559718969556,0.33490632318501135,JB838,1969,positif
KB_JB838_1969-09-10_01-00013.txt,0.16417488789237678,0.25695067264574023,JB838,1969,positif
KB_JB838_1969-09-11_01-00013.txt,0.08908310626703002,0.21767029972752064,JB838,1969,neutre
KB_JB838_1969-09-12_01-00010.txt,0.13030475737924868,0.2685438282647585,JB838,1969,positif
KB_JB838_1969-09-17_01-00013.txt,0.16310386473429955,0.22961352657004847,JB838,1969,positif
